client_id,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,satisfaction_score,age,is_investor,has_loan,is_corporate,age_group,cluster,segment,pca_1,pca_2
CL102602,Individual,Male,Germany,Europe - West,Personal use,Yes,Agent Referral,5.0,51.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.085032980908149,0.6757526005212292
CL102603,Individual,Male,India,South Asia,Personal use,Yes,Event,2.0,27.0,0,1,0,<30,0,Mortgage Home Buyers,-2.516188909149391,-0.004809379720730016
CL102604,Corporate,Not Specified,United States,North America - West,Investment,No,Agent Referral,4.0,51.0,1,0,1,50-59,2,Corporate Investors,3.1878691101854386,1.4588751712894226
CL102605,Individual,Female,United States,North America - West,Investment,Yes,Social Media,3.0,40.0,1,1,0,30-39,3,Leveraged Investors,-0.08995023203063528,-1.2000627051609394
CL102606,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,3.0,41.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.306021796996574,0.4093152343606104
CL102607,Individual,Male,Canada,North America - East,Personal use,Yes,Agent Referral,3.0,33.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3944724531336545,0.16096769875374012
CL102608,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,4.0,27.0,0,1,0,<30,0,Mortgage Home Buyers,-2.405597697277928,-0.04729147962539699
CL102609,Individual,Male,United Kingdom,Europe - West,Personal use,No,Agent Referral,4.0,23.0,0,0,0,<30,5,Cash Home Buyers,-0.9868278001926926,-0.5542906359613231
CL102610,Individual,Male,Australia,Oceania,Investment,No,Social Media,4.0,33.0,1,0,0,30-39,1,Cash Investors,1.3508634169617322,-1.8221907140234264
CL102611,Individual,Male,Singapore,Southeast Asia,Personal use,No,Agent Referral,5.0,48.0,0,0,0,40-49,5,Cash Home Buyers,-0.6552067518057784,0.19979688613616192
CL102612,Individual,Male,France,Europe - West,Personal use,No,Agent Referral,4.0,31.0,0,0,0,30-39,5,Cash Home Buyers,-0.898377144055612,-0.30594310035445293
CL102613,Individual,Male,India,South Asia,Investment,No,Social Media,5.0,23.0,1,0,0,<30,1,Cash Investors,1.2955128447489186,-2.1546236602059983
CL102614,Individual,Female,Canada,North America - East,Personal use,No,Agent Referral,4.0,31.0,0,0,0,30-39,5,Cash Home Buyers,-0.898377144055612,-0.30594310035445293
CL102615,Individual,Male,France,Europe - West,Investment,Yes,Friend/Family,3.0,37.0,1,1,0,30-39,3,Leveraged Investors,-0.12271565195880892,-1.295344374282945
CL102616,Individual,Male,United States,North America - East,Personal use,No,Social Media,4.0,37.0,0,0,0,30-39,5,Cash Home Buyers,-0.8322970802511918,-0.12010295040996485
CL102617,Individual,Female,Singapore,Southeast Asia,Investment,No,Social Media,4.0,39.0,1,0,0,30-39,1,Cash Investors,1.4172014090645426,-1.6359300623182738
CL102618,Individual,Female,Singapore,Southeast Asia,Investment,Yes,Agent Referral,5.0,53.0,1,1,0,50-59,3,Leveraged Investors,0.16446550840758553,-0.8400745113870794
CL102619,Individual,Male,Australia,Oceania,Personal use,Yes,Website,5.0,54.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0525427586594596,0.7649881976041482
CL102620,Individual,Female,Singapore,Southeast Asia,Personal use,No,Property Portal,4.0,64.0,0,0,0,60+,5,Cash Home Buyers,-0.5327073253761435,0.7172450540673603
CL102621,Individual,Male,Brazil,Latin America,Personal use,Yes,Property Portal,4.0,24.0,0,1,0,<30,0,Mortgage Home Buyers,-2.437955831215323,-0.14166723543450005
CL102622,Individual,Male,Canada,North America - East,Personal use,Yes,Agent Referral,5.0,32.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.2951032892337153,0.08592720345491237
CL102623,Individual,Female,Australia,Oceania,Investment,No,Agent Referral,4.0,48.0,1,0,0,40-49,1,Cash Investors,1.5169663255171486,-1.35611858299988
CL102624,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,4.0,36.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3060907091237124,0.23209949793233203
CL102625,Individual,Male,Germany,Europe - West,Personal use,No,Friend/Family,5.0,51.0,0,0,0,50-59,5,Cash Home Buyers,-0.6218921079295315,0.2903553669586444
CL102626,Individual,Male,United Arab Emirates,Middle East,Investment,Yes,Website,4.0,43.0,1,1,0,40-49,3,Leveraged Investors,-0.0019893335250189778,-1.1324051329913403
CL102627,Individual,Male,United Kingdom,Europe - West,Personal use,No,Event,4.0,59.0,0,0,0,50-59,5,Cash Home Buyers,-0.5889655635302181,0.561758320826291
CL102628,Individual,Male,United Kingdom,Europe - West,Investment,No,Website,5.0,53.0,1,0,0,50-59,1,Cash Investors,1.6267819597586453,-1.226794628689228
CL102629,Individual,Female,Canada,North America - East,Investment,No,Event,3.0,53.0,1,0,0,50-59,1,Cash Investors,1.5168695216898984,-1.1804178000149037
CL102630,Corporate,Not Specified,United States,North America - West,Investment,No,Website,3.0,51.0,1,0,1,50-59,2,Corporate Investors,3.131977588424185,1.4769789691937496
CL102631,Individual,Female,France,Europe - West,Personal use,Yes,Agent Referral,3.0,39.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.328134461030844,0.34722835045889283
CL102632,Individual,Male,Australia,Oceania,Personal use,Yes,Agent Referral,4.0,37.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.2950343771065773,0.26314293988319076
CL102633,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,4.0,24.0,0,1,0,<30,0,Mortgage Home Buyers,-2.4387666933293333,-0.14042180547797334
CL102634,Corporate,Not Specified,France,Europe - West,Investment,No,Event,4.0,62.0,1,0,1,60+,2,Corporate Investors,3.309323046419536,1.798838079305567
CL102635,Corporate,Not Specified,Germany,Europe - West,Personal use,No,Social Media,4.0,55.0,0,0,1,50-59,4,Corporate Buyers,1.0044506846741243,3.16054243314222
CL102636,Individual,Male,Germany,Europe - West,Investment,No,Website,3.0,37.0,1,0,0,30-39,1,Cash Investors,1.3394551515674094,-1.6794926465549993
CL102637,Individual,Male,United States,North America - East,Investment,Yes,Event,4.0,56.0,1,1,0,50-59,3,Leveraged Investors,0.1422560405460649,-0.7264606123038208
CL102638,Individual,Female,Singapore,Southeast Asia,Investment,Yes,Agent Referral,2.0,35.0,1,1,0,30-39,3,Leveraged Investors,-0.2001867117764579,-1.3328608864805842
CL102639,Individual,Female,United States,North America - East,Investment,No,Website,3.0,23.0,1,0,0,<30,1,Cash Investors,1.184666503327518,-2.1141008338670226
CL102640,Individual,Female,India,South Asia,Investment,Yes,Website,3.0,52.0,1,1,0,50-59,3,Leveraged Investors,0.04230490667065953,-0.8310156287596266
CL102641,Individual,Female,India,South Asia,Personal use,Yes,Social Media,3.0,27.0,0,1,0,<30,0,Mortgage Home Buyers,-2.4610683735348555,-0.025713454712077102
CL102642,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Unknown,4.0,38.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.284191203793402,0.2933947482093686
CL102643,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Website,5.0,35.0,1,0,1,30-39,2,Corporate Investors,3.065501772067098,0.9362868446320401
CL102644,Individual,Female,United Kingdom,Europe - West,Investment,No,Friend/Family,3.0,45.0,1,0,0,40-49,1,Cash Investors,1.4287302293320476,-1.4298222272085657
CL102645,Individual,Female,Australia,Oceania,Personal use,Yes,Agent Referral,3.0,50.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2065148088423583,0.6887062119183395
CL102646,Individual,Female,India,South Asia,Investment,No,Agent Referral,3.0,48.0,1,0,0,40-49,1,Cash Investors,1.4617535775586112,-1.3341200563258955
CL102647,Individual,Male,India,South Asia,Personal use,Yes,Friend/Family,3.0,48.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.228481825051787,0.6240474829865281
CL102648,Individual,Other,United Arab Emirates,Middle East,Personal use,No,Friend/Family,4.0,33.0,0,0,0,30-39,5,Cash Home Buyers,-0.8761188321965003,-0.2464280614828292
CL102649,Corporate,Not Specified,Singapore,Southeast Asia,Investment,Yes,Social Media,4.0,59.0,1,1,1,50-59,2,Corporate Investors,1.8130666128703528,2.0896275936681197
CL102650,Individual,Male,Brazil,Latin America,Personal use,Yes,Agent Referral,2.0,24.0,0,1,0,<30,0,Mortgage Home Buyers,-2.5491921892464076,-0.09642475213000437
CL102651,Individual,Female,Germany,Europe - West,Personal use,Yes,Website,4.0,58.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0635301785494566,0.9111604920815677
CL102652,Individual,Male,Singapore,Southeast Asia,Investment,No,Friend/Family,3.0,25.0,1,0,0,<30,1,Cash Investors,1.207603588989346,-2.050691066225741
CL102653,Corporate,Not Specified,India,South Asia,Investment,No,Social Media,3.0,53.0,1,0,1,50-59,2,Corporate Investors,3.1545110979627813,1.54254008010446
CL102654,Corporate,Not Specified,Germany,Europe - West,Personal use,Yes,Agent Referral,4.0,49.0,0,1,1,40-49,4,Corporate Buyers,-0.524624604284072,3.3575276717302223
CL102655,Individual,Male,Australia,Oceania,Personal use,No,Agent Referral,5.0,33.0,0,0,0,30-39,5,Cash Home Buyers,-0.8210517320628045,-0.2658547431267199
CL102656,Individual,Female,United Kingdom,Europe - West,Investment,No,Friend/Family,4.0,41.0,1,0,0,40-49,1,Cash Investors,1.4397176492220445,-1.5759945216859852
CL102657,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Website,3.0,36.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3619822308849656,0.25020329583665907
CL102658,Corporate,Not Specified,United States,North America - East,Personal use,Yes,Friend/Family,4.0,34.0,0,1,1,30-39,4,Corporate Buyers,-0.6903239367162568,2.8893041974372466
CL102659,Corporate,Not Specified,Canada,North America - East,Investment,No,Friend/Family,3.0,37.0,1,0,1,30-39,2,Corporate Investors,2.978013361811852,1.0436936656212903
CL102660,Corporate,Not Specified,Singapore,Southeast Asia,Investment,Yes,Agent Referral,4.0,54.0,1,1,1,50-59,2,Corporate Investors,1.7580428810830675,1.9348308856744898
CL102661,Individual,Female,United Kingdom,Europe - West,Investment,No,Social Media,5.0,39.0,1,0,0,30-39,1,Cash Investors,1.47241415702308,-1.6579285889922581
CL102662,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Social Media,4.0,54.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.1073346611136707,0.7904609512871253
CL102663,Individual,Male,Canada,North America - East,Personal use,Yes,Social Media,4.0,51.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.140503657165076,0.6973306254345492
CL102664,Individual,Male,France,Europe - West,Personal use,No,Property Portal,5.0,29.0,0,0,0,<30,5,Cash Home Buyers,-0.8644661980173344,-0.3912739408866817
CL102665,Individual,Male,Singapore,Southeast Asia,Personal use,Yes,Social Media,3.0,33.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3947303814320446,0.1605471969930755
CL102666,Individual,Female,Australia,Oceania,Personal use,No,Website,5.0,46.0,0,0,0,40-49,5,Cash Home Buyers,-0.6779981896427647,0.13381527346478692
CL102667,Individual,Male,United States,North America - East,Personal use,Yes,Agent Referral,3.0,45.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2617964689280337,0.5334890021640456
CL102668,Corporate,Not Specified,United Arab Emirates,Middle East,Investment,No,Social Media,2.0,33.0,1,0,1,30-39,2,Corporate Investors,2.8781717096615425,0.9436697677612689
CL102669,Corporate,Not Specified,Germany,Europe - West,Investment,No,Agent Referral,5.0,57.0,1,0,1,50-59,2,Corporate Investors,3.3094198502467864,1.6231372963205906
CL102670,Corporate,Not Specified,United Arab Emirates,Middle East,Investment,No,Friend/Family,3.0,47.0,1,0,1,40-49,2,Corporate Investors,3.0885766819832026,1.354128085129878
CL102671,Individual,Male,Germany,Europe - West,Personal use,No,Website,4.0,56.0,0,0,0,50-59,5,Cash Home Buyers,-0.622647617429951,0.46624821964735913
CL102672,Individual,Female,United Kingdom,Europe - West,Investment,No,Website,3.0,47.0,1,0,0,40-49,1,Cash Investors,1.45001847173876,-1.3690582270464116
CL102673,Individual,Female,Germany,Europe - West,Personal use,No,Agent Referral,5.0,28.0,0,0,0,<30,5,Cash Home Buyers,-0.87633339214848,-0.42107195288101384
CL102674,Individual,Male,United Arab Emirates,Middle East,Personal use,No,Property Portal,5.0,36.0,0,0,0,30-39,5,Cash Home Buyers,-0.7870718738973886,-0.17396984723067027
CL102675,Individual,Other,France,Europe - West,Investment,No,Friend/Family,5.0,34.0,1,0,0,30-39,1,Cash Investors,1.4175360730606361,-1.8152971420159814
CL102676,Individual,Female,Germany,Europe - West,Investment,No,Social Media,4.0,42.0,1,0,0,40-49,1,Cash Investors,1.4503704051159478,-1.5427997364656973
CL102677,Individual,Female,Singapore,Southeast Asia,Investment,No,Agent Referral,5.0,38.0,1,0,0,30-39,1,Cash Investors,1.461615753304335,-1.6885515291824522
CL102678,Corporate,Not Specified,India,South Asia,Investment,Yes,Property Portal,4.0,51.0,1,1,1,50-59,2,Corporate Investors,1.725684747145673,1.8404551298653868
CL102679,Individual,Female,United Kingdom,Europe - West,Investment,No,Property Portal,5.0,26.0,1,0,0,<30,1,Cash Investors,1.3297506312127247,-2.0623182625492844
CL102680,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Agent Referral,4.0,47.0,1,0,1,40-49,2,Corporate Investors,3.1436437821168983,1.3347014034859874
CL102681,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Friend/Family,5.0,45.0,1,0,1,40-49,2,Corporate Investors,3.1768895138660067,1.2480441478801916
CL102682,Corporate,Not Specified,United States,North America - West,Investment,No,Property Portal,4.0,54.0,1,0,1,50-59,2,Corporate Investors,3.221848968350854,1.550760067185472
CL102683,Individual,Female,United Arab Emirates,Middle East,Investment,Yes,Agent Referral,4.0,43.0,1,1,0,40-49,3,Leveraged Investors,-0.0013105597223027692,-1.128510404221683
CL102684,Corporate,Not Specified,United Kingdom,Europe - West,Investment,No,Agent Referral,4.0,47.0,1,0,1,40-49,2,Corporate Investors,3.1436437821168983,1.3347014034859874
CL102685,Corporate,Not Specified,India,South Asia,Investment,No,Social Media,4.0,59.0,1,0,1,50-59,2,Corporate Investors,3.276061838024129,1.706802205135628
CL102686,Corporate,Not Specified,Canada,North America - East,Investment,No,Agent Referral,4.0,48.0,1,0,1,40-49,2,Corporate Investors,3.1547001141340334,1.3657448454368462
CL102687,Individual,Female,India,South Asia,Investment,No,Friend/Family,4.0,53.0,1,0,0,50-59,1,Cash Investors,1.5723936334276656,-1.20347321827568
CL102688,Individual,Female,Canada,North America - East,Personal use,Yes,Social Media,3.0,37.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3505050533635043,0.28472096479651066
CL102689,Corporate,Not Specified,France,Europe - West,Investment,No,Agent Referral,5.0,61.0,1,0,1,60+,2,Corporate Investors,3.3536451783153267,1.7473110641240257
CL102690,Individual,Male,Australia,Oceania,Personal use,Yes,Agent Referral,5.0,22.0,0,1,0,<30,0,Mortgage Home Buyers,-2.405666609405066,-0.22450721605367552
CL102691,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Friend/Family,4.0,52.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.129043749024709,0.7262227241159787
CL102692,Individual,Female,Singapore,Southeast Asia,Personal use,Yes,Website,5.0,50.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.0967680867280003,0.640814429800713
CL102693,Individual,Male,Brazil,Latin America,Personal use,Yes,Agent Referral,5.0,35.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.26193429318231,0.1790575293074887
CL102694,Individual,Female,Singapore,Southeast Asia,Personal use,Yes,Website,5.0,25.0,0,1,0,<30,0,Mortgage Home Buyers,-2.373176387156377,-0.13527161897075654
CL102695,Corporate,Not Specified,United States,North America - East,Investment,No,Property Portal,4.0,59.0,1,0,1,50-59,2,Corporate Investors,3.2771306284365296,1.7059772769397659
CL102696,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Website,3.0,54.0,1,0,1,50-59,2,Corporate Investors,3.16514658447559,1.570109295046326
CL102697,Corporate,Not Specified,United States,North America - East,Investment,No,Website,3.0,61.0,1,0,1,60+,2,Corporate Investors,3.2425409085955357,1.7874133887023376
CL102698,Individual,Female,United Kingdom,Europe - West,Investment,Yes,Property Portal,3.0,48.0,1,1,0,40-49,3,Leveraged Investors,-0.0004307854811538901,-0.952540097749931
CL102699,Individual,Male,Singapore,Southeast Asia,Investment,No,Website,3.0,41.0,1,0,0,40-49,1,Cash Investors,1.3836804796359496,-1.5553188787515642
CL102700,Individual,Male,India,South Asia,Investment,Yes,Friend/Family,2.0,51.0,1,1,0,50-59,3,Leveraged Investors,-0.023139751677454932,-0.8387376602969373
CL102701,Individual,Male,France,Europe - West,Investment,Yes,Agent Referral,5.0,45.0,1,1,0,40-49,3,Leveraged Investors,0.07601485227050475,-1.0884220469939498
CL102702,Individual,Male,United Kingdom,Europe - West,Personal use,No,Property Portal,2.0,51.0,0,0,0,50-59,5,Cash Home Buyers,-0.7868651375159742,0.3576773620541651
CL102703,Individual,Male,Singapore,Southeast Asia,Personal use,Yes,Website,4.0,22.0,0,1,0,<30,0,Mortgage Home Buyers,-2.4615581311663197,-0.20640341814934834
CL102704,Corporate,Not Specified,India,South Asia,Investment,No,Website,5.0,51.0,1,0,1,50-59,2,Corporate Investors,3.2424030843412592,1.4329819158457806
CL102705,Individual,Male,Germany,Europe - West,Personal use,Yes,Agent Referral,3.0,36.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3613034570822493,0.25409802460631653
CL102706,Individual,Male,Australia,Oceania,Investment,No,Property Portal,4.0,53.0,1,0,0,50-59,1,Cash Investors,1.5730588477168348,-1.202146803202113
CL102707,Individual,Male,Canada,North America - East,Personal use,No,Property Portal,4.0,61.0,0,0,0,60+,5,Cash Home Buyers,-0.5658763214275488,0.6241147282147839
CL102708,Individual,Male,United States,North America - East,Personal use,No,Agent Referral,5.0,39.0,0,0,0,30-39,5,Cash Home Buyers,-0.754713739959994,-0.07959409142156718
CL102709,Individual,Other,United Arab Emirates,Middle East,Investment,No,Agent Referral,3.0,35.0,1,0,0,30-39,1,Cash Investors,1.3180212613358553,-1.7376848016870596
CL102710,Individual,Male,Brazil,Latin America,Investment,No,Website,4.0,22.0,1,0,0,<30,1,Cash Investors,1.2288229192689202,-2.167142802491866
CL102711,Individual,Male,Canada,North America - East,Personal use,Yes,Agent Referral,5.0,50.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.096089312925284,0.6447091585703705
CL102712,Individual,Female,Canada,North America - East,Personal use,Yes,Agent Referral,4.0,34.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3282033731579825,0.17001261403061435
CL102713,Corporate,Not Specified,United States,North America - East,Investment,No,Property Portal,3.0,35.0,1,0,1,30-39,2,Corporate Investors,2.9565659120667505,0.98293319679314
